Row.names	AA	eff	DGE	TF	other	relevance	total	Best.hit.arabi.name	arabi.symbol	arabi.defline	description
Gohir.D07G160500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G34060	none	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	.
Gohir.D11G112700	TRUE	TRUE	FALSE	TRUE	FALSE	0	3	AT2G47260	ATWRKY23WRKY23	WRKY DNA-binding protein 23	.
Gohir.A01G085800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G50590	none	RmlC-like cupins superfamily protein	.
Gohir.A01G086000	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G59240	none	Ribosomal protein S8e family protein	.
Gohir.A01G086200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G50575	none	Putative lysine decarboxylase family protein	.
Gohir.A01G086600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55540	LOP1TRN1	tornado 1	.
Gohir.A01G086700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07810	none	RNA-binding (RRM/RBD/RNP motifs) family protein	.
Gohir.A01G086800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G26730	none	Leucine-rich repeat protein kinase family protein	.
Gohir.A01G086900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55560	none	Protein kinase superfamily protein	.
Gohir.A01G087500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07100	ERMO2SEC24A	Sec23/Sec24 protein transport family protein	.
Gohir.A01G087600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G05660	AtRLP33RLP33	receptor like protein 33	.
Gohir.A01G088300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G25180	CYP71B14	cytochrome P450 family 71 subfamily B polypeptide 14	.
Gohir.A01G088500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G26300	CYP71B34	cytochrome P450 family 71 subfamily B polypeptide 34	.
Gohir.A01G088600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G25120	CYP71B11	ytochrome p450 family 71 subfamily B polypeptide 11	.
Gohir.A01G088800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G25180	CYP71B14	cytochrome P450 family 71 subfamily B polypeptide 14	.
Gohir.A01G088900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G09840	none	Putative endonuclease or glycosyl hydrolase	.
Gohir.A01G089900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G13110	ATSERAT2;2SAT-1SAT-ASAT-MSAT3SERAT2;2	serine acetyltransferase 2;2	.
Gohir.A01G090400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G55910	ZIP11	zinc transporter 11 precursor	.
Gohir.A01G090500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G55900	emb1860TIM50	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	.
Gohir.A01G090700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55630	ATKCO1ATTPK1KCO1TPK1	Outward rectifying potassium channel protein	.
Gohir.A01G090900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55630	ATKCO1ATTPK1KCO1TPK1	Outward rectifying potassium channel protein	.
Gohir.A01G091500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G58860	CYP86CYP86A1	cytochrome P450 family 86 subfamily A polypeptide 1	.
Gohir.A01G091600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G25434	ATNUDT10NUDT10	nudix hydrolase homolog 10	.
Gohir.A01G091800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55830	none	Concanavalin A-like lectin protein kinase family protein	.
Gohir.A01G091900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G55870	AHG2ATPARN	Polynucleotidyl transferase ribonuclease H-like superfamily protein	.
Gohir.A01G092700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G55860	none	Plant protein of unknown function (DUF827)	.
Gohir.A01G093200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G26600	none	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	.
Gohir.A01G093900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56000	AtHsp90.4Hsp81.4	HEAT SHOCK PROTEIN 81.4	.
Gohir.A01G094000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G26555	none	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	.
Gohir.A01G094100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G26550	none	Got1/Sft2-like vescicle transport protein family	.
Gohir.A01G094200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56040	none	Leucine-rich receptor-like protein kinase family protein	.
Gohir.A01G094300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G44730	ATKP1KP1	kinesin-like protein 1	.
Gohir.A01G094400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G44730	ATKP1KP1	kinesin-like protein 1	.
Gohir.A01G094700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62390	none	Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein	.
Gohir.A01G095000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G26470	none	Calcium-binding EF-hand family protein	.
Gohir.A01G095300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G17220	FUG1	Translation initiation factor 2 small GTP-binding protein	.
Gohir.A01G096400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G04240	XERICO	RING/U-box superfamily protein	.
Gohir.A01G096500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G45790	none	Ubiquitin carboxyl-terminal hydrolase family protein	.
Gohir.A01G096600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56130	none	Leucine-rich repeat transmembrane protein kinase	.
Gohir.A01G096700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G17250	none	Alkaline-phosphatase-like family protein	.
Gohir.A01G097600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G28130	GH3.17	Auxin-responsive GH3 family protein	.
Gohir.A01G098100	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT1G16310	none	Cation efflux family protein	.
Gohir.A01G098600	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT1G16300	GAPCP-2	glyceraldehyde-3-phosphate dehydrogenase of plastid 2	Encodes one of the chloroplast/plastid localized GAPDH isoforms (GAPCp1/At1g79530 and GAPCp2/At1g16300). gapcp double mutants display a drastic phenotype of arrested root development dwarfism and sterility. GAPCps are important for the synthesis of serine in roots.
Gohir.A01G099100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G00231	MEE50	ARM repeat superfamily protein	.
Gohir.A01G099700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G00231	MEE50	ARM repeat superfamily protein	.
Gohir.A01G100200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79440	ALDH5F1SSADHSSADH1	aldehyde dehydrogenase 5F1	.
Gohir.A01G100300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79460	ATKSATKS1GA2KSKS1	Terpenoid cyclases/Protein prenyltransferases superfamily protein	.
Gohir.A01G100700	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G12670	emb2742	CTP synthase family protein	.
Gohir.A01G101100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G66260	none	RNA-binding (RRM/RBD/RNP motifs) family protein	.
Gohir.A01G101300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G42390	none	Insulinase (Peptidase family M16) family protein	.
Gohir.A01G102000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G33630	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A01G103100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G24360	ATIRE1-1IRE1-1	inositol requiring 1-1	.
Gohir.A01G104000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G76690	ATOPR2OPR2	12-oxophytodienoate reductase 2	.
Gohir.A01G104100	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT1G20693	HMG BETA 1HMGB2NFD02NFD2	high mobility group B2	.
Gohir.A01G104500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38260	none	Protein of unknown function (DUF833)	.
Gohir.A01G104700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G20650	none	Protein kinase superfamily protein	.
Gohir.A01G104800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38350	none	Patched family protein	.
Gohir.A01G105300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G76310	CYCB2;4	CYCLIN B2;4	.
Gohir.A01G106000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G26040	none	HXXXD-type acyl-transferase family protein	.
Gohir.A01G142500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G59820	ALA3	aminophospholipid ATPase 3	.
Gohir.A01G143400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	ATCG01050	none	NADH-Ubiquinone/plastoquinone (complex I) protein	.
Gohir.A01G144500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G37870	none	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	.
Gohir.A01G145100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G01950	BRL2VH1	BRI1-like 2	.
Gohir.A01G145500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G70730	none	Phosphoglucomutase/phosphomannomutase family protein	.
Gohir.A01G146100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G19895	none	RING/U-box superfamily protein	.
Gohir.A01G147000	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT2G01690	none	ARM repeat superfamily protein	.
Gohir.A01G147100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G01680	none	Ankyrin repeat family protein	.
Gohir.A01G147200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G24620	none	EF hand calcium-binding protein family	.
Gohir.A05G290400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G04500	none	glycosyltransferase family protein 47	.
Gohir.A05G292100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G12420	SKU5	Cupredoxin superfamily protein	.
Gohir.A05G292900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G23440	none	Disease resistance protein (TIR-NBS class)	.
Gohir.A05G293100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G10390	FLD	Flavin containing amine oxidoreductase family protein	.
Gohir.A05G293800	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G36690	ATU2AF65A	U2 snRNP auxilliary factor large subunit splicing factor	.
Gohir.A05G294000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.A05G294300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT2G39130	none	Transmembrane amino acid transporter family protein	.
Gohir.A05G294900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G09830	none	Protein kinase superfamily protein	.
Gohir.A05G295100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G54826	none	Zim17-type zinc finger protein	.
Gohir.A05G295400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G08350	GTA02GTA2	global transcription factor group A2	.
Gohir.A05G295500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14470	none	NB-ARC domain-containing disease resistance protein	.
Gohir.A05G295800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14470	none	NB-ARC domain-containing disease resistance protein	.
Gohir.A05G295900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14460	none	LRR and NB-ARC domains-containing disease resistance protein	.
Gohir.A05G296000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14460	none	LRR and NB-ARC domains-containing disease resistance protein	.
Gohir.A05G296300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT2G39020	none	Acyl-CoA N-acyltransferases (NAT) superfamily protein	.
Gohir.A05G296400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G04240	ELF6	Zinc finger (C2H2 type) family protein / transcription factor jumonji (jmj) family protein	.
Gohir.A05G296700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G28320	none	Pleckstrin homology (PH) and lipid-binding START domains-containing protein	.
Gohir.A05G296800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G32890	GATA9	GATA transcription factor 9	.
Gohir.A05G296900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G47570	none	Leucine-rich repeat protein kinase family protein	.
Gohir.A05G297000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G47570	none	Leucine-rich repeat protein kinase family protein	.
Gohir.A05G297400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G52250	none	Duplicated homeodomain-like superfamily protein	.
Gohir.A05G297800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G52290	IQD3	IQ-domain 3	.
Gohir.A05G298200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G52290	IQD3	IQ-domain 3	.
Gohir.A05G298400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14470	none	NB-ARC domain-containing disease resistance protein	.
Gohir.A05G298500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14460	none	LRR and NB-ARC domains-containing disease resistance protein	.
Gohir.A05G299000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G18610	none	Protein kinase superfamily protein	.
Gohir.A05G299100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G55020	none	Ypt/Rab-GAP domain of gyp1p superfamily protein	.
Gohir.A05G299500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G39380	ATEXO70H2EXO70H2	exocyst subunit exo70 family protein H2	.
Gohir.A05G299700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G39450	ATMTP11MTP11	Cation efflux family protein	.
Gohir.A05G299800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.A05G299900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.A05G300000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.A11G105900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G01660	ABC1ATABC1ATATH10	ABC transporter 1	.
Gohir.A11G106000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G46920	POL	Protein phosphatase 2C family protein	.
Gohir.A11G106700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G47140	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A11G119000	FALSE	TRUE	FALSE	FALSE	TRUE	0	2	AT3G63010	ATGID1BGID1B	alpha/beta-Hydrolases superfamily protein	.
Gohir.A11G119500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G48030	none	DNAse I-like superfamily protein	.
Gohir.A12G030100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G15630	none	Pentatricopeptide repeat (PPR) superfamily protein	.
Gohir.A12G030400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G42650	AOSCYP74ADDE2	allene oxide synthase	.
Gohir.A12G030500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G42650	AOSCYP74ADDE2	allene oxide synthase	.
Gohir.A12G030700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G16050	none	Cysteine/Histidine-rich C1 domain family protein	.
Gohir.A12G030800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G14610	ATPR1PR 1PR1	pathogenesis-related gene 1	.
Gohir.A12G031000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G14260	PIP	proline iminopeptidase	.
Gohir.A12G036300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38500	none	Protein of unknown function (DUF616)	.
Gohir.A12G036400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G14210	PDE226PDSPDS3	phytoene desaturase 3	.
Gohir.A12G036600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38520	none	Protein phosphatase 2C family protein	.
Gohir.A12G037000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G34210	ASK11SK11	SKP1-like 11	.
Gohir.A12G037100	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G35030	none	Protein kinase superfamily protein	.
Gohir.A12G037400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G16730	BGAL13	glycosyl hydrolase family 35 protein	.
Gohir.A12G038100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38670	none	Pathogenesis-related thaumatin superfamily protein	.
Gohir.A12G038600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G16640	ATTOC132TOC132	multimeric translocon complex in the outer envelope membrane 132	.
Gohir.A12G038700	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G38710	none	glycine-rich protein	.
Gohir.A12G038900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G21120	none	Protein of unknown function (DUF803)	.
Gohir.A12G039300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G16595	none	Translocon-associated protein (TRAP) alpha subunit	.
Gohir.A12G040200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G12770	MEF22	mitochondrial editing factor  22	.
Gohir.A12G041500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G07930	MCT2	MEI2 C-terminal RRM only like 2	.
Gohir.A12G041800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62020	none	Coatomer alpha subunit	.
Gohir.A12G042200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G16390	CHR35DMS1DRD1	SNF2 domain-containing protein / helicase domain-containing protein	.
Gohir.A12G042300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G21470	ATSAE2EMB2764SAE2	SUMO-activating enzyme 2	.
Gohir.A12G043000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G11880	none	Pyridoxal-dependent decarboxylase family protein	.
Gohir.A12G043800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G09830	none	Glycinamide ribonucleotide (GAR) synthetase	.
Gohir.A12G044000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G65700	BAM1	Leucine-rich receptor-like protein kinase family protein	.
Gohir.A12G044600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G33980	ATUPF3UPF3	Smg-4/UPF3 family protein	.
Gohir.A12G044800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G57720	none	Translation elongation factor EF1B gamma chain	.
Gohir.A12G044900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G56320	none	PAP/OAS1 substrate-binding domain superfamily	.
Gohir.A12G045400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G49900	none	Beta-glucosidase GBA2 type family protein	.
Gohir.A12G045600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G30410	ATMRP13MRP13	multidrug resistance-associated protein 13	.
Gohir.A12G047900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G35050	none	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	.
Gohir.A12G048200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G35830	none	VQ motif-containing protein	.
Gohir.A12G048300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G44790	HMA7RAN1	copper-exporting ATPase / responsive-to-antagonist 1 / copper-transporting ATPase (RAN1)	.
Gohir.A12G048500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G35035	URED	urease accessory protein D	.
Gohir.A12G048700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G05280	none	RING/U-box superfamily protein	.
Gohir.A12G048900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G20040	none	Pectin lyase-like superfamily protein	.
Gohir.A12G049800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G34960	CAT5	cationic amino acid transporter 5	.
Gohir.A12G049900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G57430	OTP84	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A12G050500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G18975	none	Pentatricopeptide repeat (PPR) superfamily protein	.
Gohir.A12G050800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G34920	EDA18	RING/U-box superfamily protein	.
Gohir.A12G051300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G30820	none	CTP synthase family protein	.
Gohir.A12G051400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G69870	NRT1.7	nitrate transporter 1.7	.
Gohir.A12G051600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G59640	BPEBPEpBPEubZCW32	BIG PETAL P	.
Gohir.A12G051700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G51550	FER	Malectin/receptor-like protein kinase family protein	.
Gohir.A12G052100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G60070	none	Adaptor protein complex AP-1 gamma subunit	.
Gohir.A12G052400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G17240	SDG40	SET domain group 40	.
