Row.names	AA	eff	DGE	TF	other	relevance	total	Best.hit.arabi.name	arabi.symbol	arabi.defline	description
Gohir.A11G237200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G05590	ATHEX3HEXO2	beta-hexosaminidase 2	.
Gohir.A11G237500	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT1G54630	ACP3	acyl carrier protein 3	†INVOLVED IN: fatty acid biosynthetic process
Gohir.A12G166300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G27000	none	Protein of unknown function (DUF1664)	.
Gohir.A12G166500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G69830	AMY3ATAMY3	alpha-amylase-like 3	.
Gohir.A12G167000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G14430	none	glyoxal oxidase-related protein	.
Gohir.A12G167100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G69850	ATNRT1:2NRT1:2NTL1	nitrate transporter 1:2	.
Gohir.A12G167900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G68580	none	agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein	.
Gohir.A12G168400	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT1G25480	none	Aluminium activated malate transporter family protein	.
Gohir.A12G168500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G25800	PDF1PP2AA2PR 65	protein phosphatase 2A  subunit A2	.
Gohir.A12G169000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G68630	none	PLAC8 family protein	.
Gohir.A12G169500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G13310	none	Endosomal targeting BRO1-like domain-containing protein	.
Gohir.A12G169600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G29700	none	Metallo-hydrolase/oxidoreductase superfamily protein	.
Gohir.A12G169700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G68670	none	myb-like transcription factor family protein	.
Gohir.A12G170000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G01070	GT72B1UGT72B1	UDP-Glycosyltransferase superfamily protein	.
Gohir.A13G095300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G64830	none	Eukaryotic aspartyl protease family protein	.
Gohir.A13G095500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G13570	none	F-box/RNI-like superfamily protein	.
Gohir.A13G096000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G17780	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.A13G096200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G08810	AtMYB60MYB60	myb domain protein 60	.
Gohir.A13G097200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G08139	none	RING/U-box superfamily protein	.
Gohir.A13G098000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G21210	none	SAUR-like auxin-responsive protein family 	.
Gohir.A13G098100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G38840	none	SAUR-like auxin-responsive protein family 	.
Gohir.A13G098300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G34770	none	SAUR-like auxin-responsive protein family 	.
Gohir.A13G098800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G34830	MRL1	Pentatricopeptide repeat (PPR) superfamily protein	.
Gohir.A13G099500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G18110	NCBP	novel cap-binding protein	.
Gohir.D01G111800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G35040	none	AICARFT/IMPCHase bienzyme family protein	.
Gohir.D06G150500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G59760	none	RNA helicase ATP-dependent SK12/DOB1 protein	.
Gohir.D06G150600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G23130	CRK5RLK6	cysteine-rich RLK (RECEPTOR-like protein kinase) 5	.
Gohir.D06G150700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G05200	CRK25	cysteine-rich RLK (RECEPTOR-like protein kinase) 25	.
Gohir.D06G150800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G23180	CRK10RLK4	cysteine-rich RLK (RECEPTOR-like protein kinase) 10	.
Gohir.D06G150900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G05200	CRK25	cysteine-rich RLK (RECEPTOR-like protein kinase) 25	.
Gohir.D06G151100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G11530	CRK34	cysteine-rich RLK (RECEPTOR-like protein kinase) 34	.
Gohir.D06G151400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G05220	none	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	.
Gohir.D06G152000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G61790	none	Oligosaccharyltransferase complex/magnesium transporter family protein	.
Gohir.D06G176000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G42220	none	Rhodanese/Cell cycle control phosphatase superfamily protein	.
Gohir.D06G176200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G20370	none	Pseudouridine synthase family protein	.
Gohir.D06G176300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G04310	none	Pectin lyase-like superfamily protein	.
Gohir.D06G176500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G66520	none	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.D06G176600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07870	none	F-box and associated interaction domains-containing protein	.
Gohir.D06G176900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G52260	none	Pseudouridine synthase family protein	.
Gohir.D06G177100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G27500	none	Cysteine/Histidine-rich C1 domain family protein	.
Gohir.D06G177200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G25660	none	Amidase family protein	.
Gohir.D06G177900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G48190	ATATMATM	ataxia-telangiectasia mutated	.
Gohir.D06G178200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G14470	none	NB-ARC domain-containing disease resistance protein	.
Gohir.D06G178300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G03770	none	Leucine-rich repeat protein kinase family protein	.
Gohir.D06G179000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G19280	none	Pentatricopeptide repeat (PPR) superfamily protein	.
Gohir.D06G179200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G27500	none	Cysteine/Histidine-rich C1 domain family protein	.
Gohir.D06G179600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G57230	none	Thioredoxin superfamily protein	.
Gohir.D07G155700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G38950	none	Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein	.
Gohir.D07G155900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28530	anac074NAC074	NAC domain containing protein 74	.
Gohir.D07G156100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G21150	HAP6	ribophorin II (RPN2) family protein	.
Gohir.D07G156300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G03930	ADK1CKL9ALPHACKL9BETA	dual specificity kinase 1	.
Gohir.D07G156900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20420	none	ATP citrate lyase (ACL) family protein	.
Gohir.D07G157000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20420	none	ATP citrate lyase (ACL) family protein	.
Gohir.D07G157300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G35710	none	Protein kinase family protein with leucine-rich repeat domain	.
Gohir.D07G158400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G43960	none	Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain	.
Gohir.D07G158600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28640	IAA11	indole-3-acetic acid inducible 11	.
Gohir.D07G158700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28650	none	Leucine-rich repeat transmembrane protein kinase family protein	.
Gohir.D07G159300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G04120	ABCC5ATABCC5ATMRP5MRP5	multidrug resistance-associated protein 5	.
Gohir.D07G159600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G43940	ADH2ATGSNOR1GSNORHOT5PAR2	GroES-like zinc-binding dehydrogenase family protein	.
Gohir.D07G159700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G04140	none	Transducin family protein / WD-40 repeat family protein	.
Gohir.D09G106800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19400	SMG7	Telomerase activating protein Est1	.
Gohir.D09G107700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G46170	none	F-box family protein	.
Gohir.D09G107800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G13370	CHR5	chromatin remodeling 5	.
Gohir.D09G108500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G67623	none	F-box family protein	.
Gohir.D09G109800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12470	none	Protein of unknown function (DUF3411)	.
Gohir.D09G110000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G51440	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.D09G110100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G69490	ANAC029ATNAPNAP	NAC-like activated by AP3/PI	.
Gohir.D10G219600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G13550	SULTR4;1	sulfate transporter 4.1	.
Gohir.D10G220300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G01150	none	Protein of unknown function (DUF674)	.
Gohir.D10G220500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G09110	none	Protein of unknown function (DUF674)	.
Gohir.D10G220600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G09110	none	Protein of unknown function (DUF674)	.
Gohir.D10G220800	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT5G04530	KCS19	3-ketoacyl-CoA synthase 19	fatty acid synthesis; embryo development; fiber cell elongation promoted by vlcfa https://doi.org/10.1105/tpc.107.054437
Gohir.D10G220900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G55280	RPL23AB	ribosomal protein L23AB	.
Gohir.D10G221100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G14480	none	Ankyrin repeat family protein	.
Gohir.D10G221300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.D10G221400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.D10G221500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G14480	none	Ankyrin repeat family protein	.
Gohir.D10G221600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G10720	none	Ankyrin repeat family protein	.
Gohir.A01G140200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G36630	none	Sulfite exporter TauE/SafE family protein	.
Gohir.A01G141000	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G52310	none	protein kinase family protein / C-type lectin domain-containing protein	.
Gohir.A01G141300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G40240	none	nodulin MtN21 /EamA-like transporter family protein	.
Gohir.A01G141600	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G70300	KUP6	K+ uptake permease 6	.
Gohir.A01G142400	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G03530	ATRABATRAB ALPHAATRAB18BATRABC2ARABC2A	RAB GTPase homolog C2A	these genes influence the cell wall composition (both)
Gohir.A01G143500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G73110	none	P-loop containing nucleoside triphosphate hydrolases superfamily protein	.
Gohir.A01G143800	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT3G47990	SIS3	SUGAR-INSENSITIVE 3	.
Gohir.A01G143900	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G02080	AtIDD4IDD4	indeterminate(ID)-domain 4	.
Gohir.A06G131000	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G29160	none	Dof-type zinc finger DNA-binding family protein	.
Gohir.A06G133200	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G45750	AtRABA1cRABA1c	RAB GTPase homolog A1C	these genes influence the cell wall composition (both)
Gohir.A06G133400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G18425	none	Protein of unknown function (DUF679)	.
Gohir.A06G133700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G18810	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A06G134600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G45970	ARAC2ATRAC2ATROP7RAC2ROP7	RAC-like 2	.
Gohir.A06G135000	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	ATCG00180	none	DNA-directed RNA polymerase family protein	.
Gohir.A06G135500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G46530	none	AWPM-19-like family protein	.
Gohir.A06G136900	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G46290	KAS IKAS1	3-ketoacyl-acyl carrier protein synthase I	fatty acid synthesis; embryo development; fiber cell elongation promoted by vlcfa https://doi.org/10.1105/tpc.107.054437
Gohir.A06G137000	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT4G05120	ATENT3ENT3FUR1	Major facilitator superfamily protein	.
Gohir.A06G137800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G46210	ATCUL4CUL4	cullin4	.
Gohir.A11G020700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G12080	AHL1ATAHL1	AT-hook motif nuclear-localized protein 1	.
Gohir.A11G021000	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT1G12560	ATEXP7ATEXPA7ATHEXP ALPHA 1.26EXP7EXPA7	expansin A7	may act to mediate cell wall expansion (Y. Lee Choi and Kende 2001; Shcherban et al. 1995).
Gohir.A11G021500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G11680	none	Zinc finger C3HC4 type (RING finger) family protein	.
Gohir.A11G022000	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT1G01780	none	GATA type zinc finger transcription factor family protein	Regulates actin cytoskeleton organization
Gohir.A11G234900	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT1G55850	ATCSLE1CSLE1	cellulose synthase like E1	fiber
Gohir.A11G235200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G03860	APRL5ATAPRL5	APR-like 5	.
Gohir.A11G236800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G27240	none	DNAJ heat shock N-terminal domain-containing protein	.
Gohir.A11G237400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G05010	none	Protein of unknown function transmembrane-40	.
Gohir.A12G166200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G02760	ATUBC2UBC2	ubiquiting-conjugating enzyme 2	.
Gohir.A12G166700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G62740	ATHIR1HIR1	SPFH/Band 7/PHB domain-containing membrane-associated protein family	.
Gohir.A12G167300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G68550	none	Integrase-type DNA-binding superfamily protein	.
Gohir.A12G167700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G39670	none	Glycolipid transfer protein (GLTP) family protein	.
Gohir.A12G169200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G68640	PAN	bZIP transcription factor family protein	.
Gohir.A12G169300	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G25500	none	Plasma-membrane choline transporter family protein	.
Gohir.A12G169400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G25510	none	Eukaryotic aspartyl protease family protein	.
Gohir.A12G170300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G68830	STN7	STT7 homolog STN7	.
Gohir.A13G095400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G25560	NIK2	NSP-interacting kinase 2	.
Gohir.A13G096100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G22460	OASA2	O-acetylserine (thiol) lyase (OAS-TL) isoform A2	.
Gohir.A13G096300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G08710	none	F-box family protein	.
Gohir.A13G096500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G02580	none	Plant protein 1589 of unknown function	.
Gohir.A13G097300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G35910	none	Polynucleotidyl transferase ribonuclease H fold protein with HRDC domain	.
Gohir.A13G097600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G62800	DRB4	double-stranded-RNA-binding protein 4	.
Gohir.A13G097900	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G21210	none	SAUR-like auxin-responsive protein family 	.
Gohir.A13G099600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G56540	AGP14ATAGP14	arabinogalactan protein 14	.
Gohir.A13G099900	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G08860	BON3	Calcium-dependent phospholipid-binding Copine family protein	.
Gohir.D01G111600	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G65590	ATHEX1HEXO3	beta-hexosaminidase 3	.
Gohir.D06G151300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G26680	none	5\-3\ exonuclease family protein	.
Gohir.D06G177600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G45070	none	P-loop containing nucleoside triphosphate hydrolases superfamily protein	.
Gohir.D06G178100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G15010	none	Mitochondrial substrate carrier family protein	.
Gohir.D06G179100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G73100	SDG19SUVH3	SU(VAR)3-9 homolog 3	.
Gohir.D07G155400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G31160	LSH3	Protein of unknown function (DUF640)	.
Gohir.D07G155600	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT3G54690	none	Sugar isomerase (SIS) family protein	.
Gohir.D07G156500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G44090	none	Calcium-binding EF-hand family protein	.
Gohir.D07G156600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G28560	RIC7	ROP-interactive CRIB motif-containing protein 7	.
