Row.names	AA	eff	DGE	TF	other	relevance	total	Best.hit.arabi.name	arabi.symbol	arabi.defline	description
Gohir.D04G024700	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT5G09900	EMB2107MSARPN5A	26S proteasome regulatory subunit putative (RPN5)	fiber doi: 10.1093/jxb/ery269
Gohir.D04G027600	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT5G09810	ACT7	actin 7	possible role fiber
Gohir.D04G030800	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT4G33460	ATNAP13EMB2751	ABC transporter family protein	embryo development ending in seed dormancy
Gohir.D04G032300	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT5G64020	TBL14	TRICHOME BIREFRINGENCE-LIKE 14	members of this gene family are known to be involved in the synthesis and deposition of cellulose in secondary cell walls (Bischoff Selbig and Scheible 2010)
Gohir.D04G041000	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G14440	AtHB31HB31	homeobox protein 31	.
Gohir.D04G043800	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G02100	none	UDP-Glycosyltransferase superfamily protein	.
Gohir.D04G045900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G29240	none	Protein of unknown function (DUF179)	.
Gohir.D04G046400	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G01100	ATHYP1HYP1	hypothetical protein 1	.
Gohir.D04G060400	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT3G55090	none	ABC-2 type transporter family protein	Belongs to a clade of five Arabidopsis thaliana ABCG half-transporters that are required for synthesis of an effective suberin barrier in roots and seed coats (ABCG2 ABCG6 and ABCG20) and for synthesis of an intact pollen wall (ABCG1 and ABCG16).
Gohir.D04G063500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G48670	IDN2RDM12	XH/XS domain-containing protein	.
Gohir.D04G065100	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G07410	ATRAB-A2BATRABA2BRAB-A2BRABA2b	RAB GTPase homolog A2B	these genes influence the cell wall composition (both)
Gohir.D04G070400	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G09870	none	histidine acid phosphatase family protein	.
Gohir.D05G100800	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT2G27100	SE	C2H2 zinc-finger protein SERRATE (SE)	Further analysis of the single loss of function allele indicated pleiotropic effects extending to many aspects of shoot development such as taller meristems alterations in phase transition phyllotaxy and branching
Gohir.D05G101500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT2G27040	AGO4OCP11	Argonaute family protein	.
Gohir.D05G103900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT2G28315	none	Nucleotide/sugar transporter family protein	.
Gohir.D05G107000	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT2G28110	FRA8IRX7	Exostosin family protein	It is expressed specifically in developing vessels and fiber cells and FRA8 is targeted to Golgi. Mutants have irregular xylem formation reduced cellulose levels and plants are smaller than normal siblings.
Gohir.D05G108300	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G18640	MRH1	Leucine-rich repeat protein kinase family protein	.
Gohir.D05G110900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G21160	AGD12ZAC	Calcium-dependent ARF-type GTPase activating protein family	.
Gohir.D05G158200	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G26480	GF14 IOTAGRF12	general regulatory factor 12	.
Gohir.D05G162900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT5G49760	none	Leucine-rich repeat protein kinase family protein	.
Gohir.D08G034000	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G30210	AR2ATR2	P450 reductase 2	.
Gohir.D08G040400	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT2G44900	ARABIDILLO-1	ARABIDILLO-1	.
Gohir.D08G042200	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G00090	none	Transducin/WD40 repeat-like superfamily protein	.
Gohir.D08G042500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G60680	none	Plant protein of unknown function (DUF641)	.
Gohir.D08G042600	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G60860	none	SEC7-like guanine nucleotide exchange family protein	.
Gohir.D08G042700	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G01950	ARK2	armadillo repeat kinesin 2	Encodes a member of the armadillo/beta-catenin repeat kinesin motor family. Mutants have twisted roots due to abnormal cell file rotation; the phenotype is dependent on microtubules
Gohir.D08G050200	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G02400	ATGA2OX4ATGA2OX6DTA1GA2OX6	gibberellin 2-oxidase 6	Development of cotton fibers is positively affected by a number of phytohormones including auxin gibberellins and brassinosteroids (BRs) (Delanghe 1986 Sun et al. 2004). Sun 2005 Plant Cell & Phys
Gohir.D08G054900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G14230	none	CBS domain-containing protein with a domain of unknown function (DUF21)	.
Gohir.D08G055500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT3G63340	none	Protein phosphatase 2C family protein	.
Gohir.D08G055600	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G03060	SPI	Beige/BEACH domain ;WD domain G-beta repeat protein	INVOLVED IN: signal transduction multidimensional cell growth vacuole organization trichome morphogenesis;†
Gohir.D08G057700	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT5G60340	none	P-loop containing nucleoside triphosphate hydrolases superfamily protein	ncodes a nuclear adenylate kinase that interacts with a putative homolog of Rps14 AtRPS14-1 and affects the elongation of cells in the stem.
Gohir.D08G058900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G18550	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.D08G198000	TRUE	TRUE	FALSE	TRUE	FALSE	0	3	AT4G11660	AT-HSFB2BHSFB2B	winged-helix DNA-binding transcription factor family protein	.
Gohir.D08G200300	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT5G41210	ATGSTT1GST10GSTT1	glutathione S-transferase THETA 1	.
Gohir.D08G212500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT5G48740	none	Leucine-rich repeat protein kinase family protein	.
Gohir.D08G213900	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT5G21105	none	Plant L-ascorbate oxidase	.
Gohir.D10G099100	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT4G37770	ACS8	1-amino-cyclopropane-1-carboxylate synthase 8	ethylene biosynthesis
Gohir.D11G112700	TRUE	TRUE	FALSE	TRUE	FALSE	0	3	AT2G47260	ATWRKY23WRKY23	WRKY DNA-binding protein 23	.
Gohir.D11G221800	FALSE	TRUE	TRUE	FALSE	FALSE	1	3	AT5G65020	ANNAT2	annexin 2	A cotton annexin protein AnxGb6 regulates fiber elongation through its interaction with actin 1 Huang 2013; Zhang 2016 a cotton annexin affects fiber elongation
Gohir.D11G222000	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT4G39850	ACN2AtABCD1CTSPED3PXA1	peroxisomal ABC transporter 1	.
Gohir.D11G224800	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G22130	AGL104	AGAMOUS-like 104	·cotton·AG-like genes might act regulating fruit formation and are differentially responsive to hormones; Menezes de Moura 2017 Plant Reproduction
Gohir.D12G158000	TRUE	TRUE	FALSE	TRUE	FALSE	0	3	AT1G67970	AT-HSFA8HSFA8	heat shock transcription factor  A8	.
Gohir.D12G159500	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G05230	HDG2	homeodomain GLABROUS 2	Encodes a homeobox-leucine zipper family protein belonging to the HD-ZIP IV family. Mutants have trichomes that appear glass-like under a dissecting microscope as compared to the wild-type trichomes. The mutations do not affect trichome growth or branch number.
Gohir.D12G160100	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT3G21700	ATSGP2SGP2	Ras-related small GTP-binding family protein	Expressed in root epidermal cells that are destined to become atrichoblasts. Also expressed during pollen development and in the pollen tube tip.
Gohir.D13G069600	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G68820	none	Transmembrane Fragile-X-F-associated protein	.
Gohir.D13G072100	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT1G14380	IQD28	IQ-domain 28	Encodes a microtubule-associated protein.
Gohir.D13G154900	TRUE	TRUE	FALSE	FALSE	FALSE	1	3	AT3G14850	TBL41	TRICHOME BIREFRINGENCE-LIKE 41	members of this gene family are known to be involved in the synthesis and deposition of cellulose in secondary cell walls (Bischoff Selbig and Scheible 2010)
Gohir.D13G162300	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G64970	G-TMTTMT1VTE4	gamma-tocopherol methyltransferase	.
Gohir.D13G170300	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT5G18280	APY2ATAPY2	apyrase 2	.
Gohir.D13G173300	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G09770	ATCDC5ATMYBCDC5CDC5	cell division cycle 5	.
Gohir.D13G177500	TRUE	TRUE	TRUE	FALSE	FALSE	0	3	AT1G64760	none	O-Glycosyl hydrolases family 17 protein	.
Gohir.A04G048900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G12920	none	SBP (S-ribonuclease binding protein) family protein	.
Gohir.A04G049100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G18870	ATICS2ICS2	isochorismate synthase 2	.
Gohir.A04G049300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G16300	none	Vps51/Vps67 family (components of vesicular transport) protein	.
Gohir.A04G049600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G34885	none	Protein of unknown function (DUF784)	.
Gohir.A04G049700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G34885	none	Protein of unknown function (DUF784)	.
Gohir.A04G049900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56200	emb1303	embryo defective 1303	.
Gohir.A04G050000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79420	none	Protein of unknown function (DUF620)	.
Gohir.A04G051200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G60470	none	Plant protein of unknown function (DUF247)	.
Gohir.A04G051400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56090	none	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A05G129900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G25690	none	Protein of unknown function (DUF581)	.
Gohir.A05G130100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G24490	none	Alcohol dehydrogenase transcription factor Myb/SANT-like family protein	.
Gohir.A05G130800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G16050	A37ATPDX1.2PDX1.2	pyridoxine biosynthesis 1.2	.
Gohir.A05G130900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G16060	none	ATP binding microtubule motor family protein	.
Gohir.A05G132300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79820	SGB1	Major facilitator superfamily protein	.
Gohir.A05G168300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G61790	none	Oligosaccharyltransferase complex/magnesium transporter family protein	.
Gohir.A05G168800	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G21790	ATTOM1TOM1	tobamovirus multiplication 1	.
Gohir.A05G168900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G04860	DER2.2	DERLIN-2.2	.
Gohir.A05G170000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11700	none	Protein of unknown function DUF584	.
Gohir.A05G170300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT2G32320	none	tRNAHis guanylyltransferase	.
Gohir.A05G170400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11720	ATSS3SS3	starch synthase 3	.
Gohir.A05G170600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G05170	none	Galactosyltransferase family protein	.
Gohir.A05G170800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62040	ATG8C	Ubiquitin-like superfamily protein	.
Gohir.A05G171000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22010	sks4	SKU5  similar 4	.
Gohir.A05G171100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11820	none	O-Glycosyl hydrolases family 17 protein	.
Gohir.A06G063500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G10950	none	Zinc-binding ribosomal protein family protein	.
Gohir.A06G063800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G13240	ATROPGEF9ROPGEF9	RHO guanyl-nucleotide exchange factor 9	.
Gohir.A06G063900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G11520	ASP3YLS4	aspartate aminotransferase 3	.
Gohir.A06G064200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29000	none	Tesmin/TSO1-like CXC domain-containing protein	.
Gohir.A06G065300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G67280	none	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein	.
Gohir.A06G065400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20050	none	protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases	.
Gohir.A06G065500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28890	none	RING/U-box superfamily protein	.
Gohir.A06G066100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20010	none	Protein of unknown function (DUF810)	.
Gohir.A06G066800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56290	none	CwfJ-like family protein	.
Gohir.A06G067000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G28345	none	ABC transporter family protein	.
Gohir.A06G067100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G15450	none	Senescence/dehydration-associated protein-related	.
Gohir.A06G067700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19730	none	Pectin lyase-like superfamily protein	.
Gohir.A06G069800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29180	RHS16	root hair specific 16	.
Gohir.A06G070500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56740	HAC07HAC7HAG02HAG2	histone acetyltransferase of the GNAT family 2	.
Gohir.A06G071100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29510	ATPRMT11ATPRMT1BPRMT11PRMT1B	arginine methyltransferase 11	.
Gohir.A06G071300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G13690	none	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain	.
Gohir.A06G071400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29540	none	bacterial transferase hexapeptide repeat-containing protein	.
Gohir.A06G072500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G13750	BGAL1	beta galactosidase 1	.
Gohir.A06G073000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56970	ATCKX3CKX3	cytokinin oxidase 3	.
Gohir.A06G073100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29750	none	CRS1 / YhbY (CRM) domain-containing protein	.
Gohir.A06G073400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G19480	NAP1;2NFA02NFA2	nucleosome assembly protein 1;2	.
Gohir.A06G073600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G19430	AtTHO6DWA1THO6	DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1	.
Gohir.A06G073800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G57035	none	U-box domain-containing protein kinase family protein	.
Gohir.A06G074100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G37900	none	Protein of unknown function (duplicated DUF1399)	.
Gohir.A06G074200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29810	ATMKK2MK1MKK2	MAP kinase kinase 2	.
Gohir.A07G111700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G44260	none	Polynucleotidyl transferase ribonuclease H-like superfamily protein	.
Gohir.A07G111800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G44260	none	Polynucleotidyl transferase ribonuclease H-like superfamily protein	.
Gohir.A07G113000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G44190	none	FAD/NAD(P)-binding oxidoreductase family protein	.
Gohir.A07G113100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G01820	none	Leucine-rich repeat protein kinase family protein	.
Gohir.A07G113500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G22090	none	Protein of unknown function (DUF3049)	.
Gohir.A07G113800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G11780	none	MD-2-related lipid recognition domain-containing protein / ML domain-containing protein	.
Gohir.A07G114700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G04580	AAO4AO4ATAO-4ATAO2	aldehyde oxidase 4	.
Gohir.A07G115100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G63470	scpl40	serine carboxypeptidase-like 40	.
Gohir.A07G115300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G43720	none	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	.
Gohir.A07G115400	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G61220	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A07G115500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G45650	NAXT1	nitrate excretion transporter1	.
Gohir.A07G116200	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G09690	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.A07G116300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G60335	none	Thioesterase superfamily protein	.
Gohir.A07G116500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G07960	ATPDIL5-1PDIL5-1	PDI-like 5-1	.
Gohir.A07G117100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G21610	ATPE11PE11	pectinesterase 11	.
Gohir.A07G117300	FALSE	FALSE	FALSE	FALSE	TRUE	1	2	AT5G60490	FLA12	FASCICLIN-like arabinogalactan-protein 12	whose Arabidopsis homolog affects cell wall architecture and composition including cellulose content (MacMillan et al. 2010)
Gohir.A07G117700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62670	RPF2	rna processing factor 2	.
Gohir.A07G117800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56130	none	Leucine-rich repeat transmembrane protein kinase	.
Gohir.A07G118700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G31790	none	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G118900	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G26960	none	Galactose oxidase/kelch repeat superfamily protein	.
Gohir.A07G119100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12200	PYD2	pyrimidine 2	.
Gohir.A07G119400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29070	none	Phospholipase A2 family protein	.
Gohir.A07G120000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12320	none	ankyrin repeat family protein	.
Gohir.A07G120500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G38660	none	Amino acid dehydrogenase family protein	.
Gohir.A07G120700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G03250	none	Homeodomain-like superfamily protein	.
Gohir.A07G120800	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G07990	CYP75B1D501TT7	Cytochrome P450 superfamily protein	.
Gohir.A07G121100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19370	none	rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein	.
Gohir.A07G121600	FALSE	FALSE	TRUE	FALSE	FALSE	1	2	AT4G27760	FEYFEY3	NAD(P)-binding Rossmann-fold superfamily protein	Encodes an oxidoreductase required for vegetative shoot apex development. Mutants display disruptions in leaf positioning and meristem maintenance.
Gohir.A07G121700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G50510	none	indigoidine synthase A family protein	.
Gohir.A07G122400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12400	none	DNA binding;zinc ion binding;DNA binding	.
Gohir.A07G122600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G43710	FAB2SSI2	Plant stearoyl-acyl-carrier-protein desaturase family protein	.
Gohir.A07G123500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G51410	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A07G123800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19450	CDPK19CPK8	calcium-dependent protein kinase 19	.
Gohir.A07G123900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G41900	none	CCCH-type zinc finger protein with ARM repeat domain	.
Gohir.A07G124100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G08500	AtMYB83MYB83	myb domain protein 83	.
Gohir.A07G124600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G56140	none	Protein of unknown function (DUF399 and DUF3411)	.
Gohir.A07G124700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G08070	OTP82	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G124800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G13490	AAC2	ADP/ATP carrier 2	.
Gohir.A07G125600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12950	none	Putative glycosyl hydrolase of unknown function (DUF1680)	.
Gohir.A07G125900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G02320	none	Plant invertase/pectin methylesterase inhibitor superfamily	.
Gohir.A07G127000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G06720	AIMP ALPHAAT-IMPATKAP ALPHAIMPA-1IMPA1	importin alpha isoform 1	.
Gohir.A07G127600	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT2G47460	ATMYB12MYB12PFG1	myb domain protein 12	flavonoid biosynthetic process
Gohir.A07G127800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G02640	ATBXL2BXL2	beta-xylosidase 2	.
Gohir.A07G128100	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G02070	ATMSH6MSH6MSH6-1	MUTS homolog 6	.
Gohir.A07G128400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G47410	none	WD40/YVTN repeat-like-containing domain;Bromodomain	.
Gohir.A07G130000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G47180	AtGolS1GolS1	galactinol synthase 1	.
Gohir.A07G130900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G37280	ATPDR5PDR5	pleiotropic drug resistance 5	.
Gohir.A07G132000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G57430	OTP84	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G175900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G47890	AtRLP7RLP7	receptor like protein 7	.
