Row.names	AA	eff	DGE	TF	other	relevance	total	Best.hit.arabi.name	arabi.symbol	arabi.defline	description
Gohir.A04G049700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G34885	none	Protein of unknown function (DUF784)	.
Gohir.A04G049900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56200	emb1303	embryo defective 1303	.
Gohir.A04G050000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79420	none	Protein of unknown function (DUF620)	.
Gohir.A04G051200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G60470	none	Plant protein of unknown function (DUF247)	.
Gohir.A04G051400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56090	none	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A05G168300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G61790	none	Oligosaccharyltransferase complex/magnesium transporter family protein	.
Gohir.A05G168800	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G21790	ATTOM1TOM1	tobamovirus multiplication 1	.
Gohir.A05G168900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G04860	DER2.2	DERLIN-2.2	.
Gohir.A05G170000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11700	none	Protein of unknown function DUF584	.
Gohir.A05G170300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT2G32320	none	tRNAHis guanylyltransferase	.
Gohir.A05G170400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11720	ATSS3SS3	starch synthase 3	.
Gohir.A05G170600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G05170	none	Galactosyltransferase family protein	.
Gohir.A05G170800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62040	ATG8C	Ubiquitin-like superfamily protein	.
Gohir.A05G171000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22010	sks4	SKU5  similar 4	.
Gohir.A05G171100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11820	none	O-Glycosyl hydrolases family 17 protein	.
Gohir.A05G171600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22030	none	F-box family protein with a domain of unknown function (DUF295)	.
Gohir.A05G171700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22030	none	F-box family protein with a domain of unknown function (DUF295)	.
Gohir.A05G172000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62300	ATWRKY6WRKY6	WRKY family transcription factor	.
Gohir.A05G172300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G11925	none	Stigma-specific Stig1 family protein	.
Gohir.A05G172900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22140	EBS	PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein	.
Gohir.A05G173700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G05530	IBR1SDRA	indole-3-butyric acid response 1	.
Gohir.A05G173800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G22260	IMIM1	Alternative oxidase family protein	.
Gohir.A06G063500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G10950	none	Zinc-binding ribosomal protein family protein	.
Gohir.A06G063800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G13240	ATROPGEF9ROPGEF9	RHO guanyl-nucleotide exchange factor 9	.
Gohir.A06G063900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G11520	ASP3YLS4	aspartate aminotransferase 3	.
Gohir.A06G064200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29000	none	Tesmin/TSO1-like CXC domain-containing protein	.
Gohir.A06G065300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G67280	none	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein	.
Gohir.A06G065400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20050	none	protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases	.
Gohir.A06G065500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28890	none	RING/U-box superfamily protein	.
Gohir.A06G066100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20010	none	Protein of unknown function (DUF810)	.
Gohir.A06G066800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56290	none	CwfJ-like family protein	.
Gohir.A06G067000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G28345	none	ABC transporter family protein	.
Gohir.A06G067100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G15450	none	Senescence/dehydration-associated protein-related	.
Gohir.A06G067700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19730	none	Pectin lyase-like superfamily protein	.
Gohir.A06G069800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29180	RHS16	root hair specific 16	.
Gohir.A06G070500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56740	HAC07HAC7HAG02HAG2	histone acetyltransferase of the GNAT family 2	.
Gohir.A06G071100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29510	ATPRMT11ATPRMT1BPRMT11PRMT1B	arginine methyltransferase 11	.
Gohir.A06G071300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G13690	none	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain	.
Gohir.A06G071400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29540	none	bacterial transferase hexapeptide repeat-containing protein	.
Gohir.A06G072500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G13750	BGAL1	beta galactosidase 1	.
Gohir.A06G073000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G56970	ATCKX3CKX3	cytokinin oxidase 3	.
Gohir.A06G073100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29750	none	CRS1 / YhbY (CRM) domain-containing protein	.
Gohir.A06G073400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G19480	NAP1;2NFA02NFA2	nucleosome assembly protein 1;2	.
Gohir.A06G073600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G19430	AtTHO6DWA1THO6	DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1	.
Gohir.A06G073800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G57035	none	U-box domain-containing protein kinase family protein	.
Gohir.A06G074100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G37900	none	Protein of unknown function (duplicated DUF1399)	.
Gohir.A06G074200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29810	ATMKK2MK1MKK2	MAP kinase kinase 2	.
Gohir.A07G113500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G22090	none	Protein of unknown function (DUF3049)	.
Gohir.A07G113800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G11780	none	MD-2-related lipid recognition domain-containing protein / ML domain-containing protein	.
Gohir.A07G114700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G04580	AAO4AO4ATAO-4ATAO2	aldehyde oxidase 4	.
Gohir.A07G115100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G63470	scpl40	serine carboxypeptidase-like 40	.
Gohir.A07G115300	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G43720	none	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	.
Gohir.A07G115400	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G61220	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A07G115500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G45650	NAXT1	nitrate excretion transporter1	.
Gohir.A07G116200	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT3G09690	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.A07G116300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G60335	none	Thioesterase superfamily protein	.
Gohir.A07G116500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G07960	ATPDIL5-1PDIL5-1	PDI-like 5-1	.
Gohir.A07G117100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G21610	ATPE11PE11	pectinesterase 11	.
Gohir.A07G117300	FALSE	FALSE	FALSE	FALSE	TRUE	1	2	AT5G60490	FLA12	FASCICLIN-like arabinogalactan-protein 12	whose Arabidopsis homolog affects cell wall architecture and composition including cellulose content (MacMillan et al. 2010)
Gohir.A07G117700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G62670	RPF2	rna processing factor 2	.
Gohir.A07G117800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G56130	none	Leucine-rich repeat transmembrane protein kinase	.
Gohir.A07G118700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G31790	none	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G118900	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G26960	none	Galactose oxidase/kelch repeat superfamily protein	.
Gohir.A07G119100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12200	PYD2	pyrimidine 2	.
Gohir.A07G119400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G29070	none	Phospholipase A2 family protein	.
Gohir.A07G120000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12320	none	ankyrin repeat family protein	.
Gohir.A07G120500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G38660	none	Amino acid dehydrogenase family protein	.
Gohir.A07G120700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G03250	none	Homeodomain-like superfamily protein	.
Gohir.A07G120800	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G07990	CYP75B1D501TT7	Cytochrome P450 superfamily protein	.
Gohir.A07G121100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19370	none	rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein	.
Gohir.A07G121600	FALSE	FALSE	TRUE	FALSE	FALSE	1	2	AT4G27760	FEYFEY3	NAD(P)-binding Rossmann-fold superfamily protein	Encodes an oxidoreductase required for vegetative shoot apex development. Mutants display disruptions in leaf positioning and meristem maintenance.
Gohir.A07G121700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G50510	none	indigoidine synthase A family protein	.
Gohir.A07G122400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12400	none	DNA binding;zinc ion binding;DNA binding	.
Gohir.A07G122600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G43710	FAB2SSI2	Plant stearoyl-acyl-carrier-protein desaturase family protein	.
Gohir.A07G123500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G51410	none	NAD(P)-binding Rossmann-fold superfamily protein	.
Gohir.A07G123800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G19450	CDPK19CPK8	calcium-dependent protein kinase 19	.
Gohir.A07G123900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G41900	none	CCCH-type zinc finger protein with ARM repeat domain	.
Gohir.A07G124100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G08500	AtMYB83MYB83	myb domain protein 83	.
Gohir.A07G124600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G56140	none	Protein of unknown function (DUF399 and DUF3411)	.
Gohir.A07G124700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G08070	OTP82	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G124800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G13490	AAC2	ADP/ATP carrier 2	.
Gohir.A07G125600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G12950	none	Putative glycosyl hydrolase of unknown function (DUF1680)	.
Gohir.A07G125900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G02320	none	Plant invertase/pectin methylesterase inhibitor superfamily	.
Gohir.A07G127000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G06720	AIMP ALPHAAT-IMPATKAP ALPHAIMPA-1IMPA1	importin alpha isoform 1	.
Gohir.A07G127600	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT2G47460	ATMYB12MYB12PFG1	myb domain protein 12	flavonoid biosynthetic process
Gohir.A07G127800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G02640	ATBXL2BXL2	beta-xylosidase 2	.
Gohir.A07G128100	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT4G02070	ATMSH6MSH6MSH6-1	MUTS homolog 6	.
Gohir.A07G128400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G47410	none	WD40/YVTN repeat-like-containing domain;Bromodomain	.
Gohir.A07G130000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G47180	AtGolS1GolS1	galactinol synthase 1	.
Gohir.A07G130900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G37280	ATPDR5PDR5	pleiotropic drug resistance 5	.
Gohir.A07G132000	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G57430	OTP84	Tetratricopeptide repeat (TPR)-like superfamily protein	.
Gohir.A07G175900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G47890	AtRLP7RLP7	receptor like protein 7	.
Gohir.A07G176200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G02450	none	cell division protein ftsH putative	.
Gohir.A07G176600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G37510	CI76EMB1467	NADH-ubiquinone dehydrogenase mitochondrial putative	.
Gohir.A07G176800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G37020	ARF8ATARF8	auxin response factor 8	.
Gohir.A07G177500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G30390	none	Transmembrane amino acid transporter family protein	.
Gohir.A07G177600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G38940	ATPT2PHT1;4	phosphate transporter 1;4	.
Gohir.A07G177700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	ATCG00480	none	ATP synthase subunit beta	.
Gohir.A07G178200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G24762	AtGDU4GDU4	glutamine dumper 4	.
Gohir.A07G178500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G38840	none	SMAD/FHA domain-containing protein 	.
Gohir.D01G094100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G20510	OPCL1	OPC-8:0 CoA ligase1	.
Gohir.D01G095100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G27280	none	Zim17-type zinc finger protein	.
Gohir.D01G096100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G76010	none	Alba DNA/RNA-binding protein	.
Gohir.D01G096300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G20180	none	Protein of unknown function (DUF677)	.
