Row.names	AA	eff	DGE	TF	other	relevance	total	Best.hit.arabi.name	arabi.symbol	arabi.defline	description
Gohir.A07G191800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G05320	none	beta-12-N-acetylglucosaminyltransferase II	.
Gohir.A07G192400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G25434	ATNUDT10NUDT10	nudix hydrolase homolog 10	.
Gohir.A07G192700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G05260	CYP79A2	cytochrome p450 79a2	.
Gohir.A07G193400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07650	COL9	CONSTANS-like 9	.
Gohir.A07G193900	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT2G04160	AIR3	Subtilisin-like serine endopeptidase family protein	Subtilisin proteases have been associated with cell wall composition in Arabidopsis thaliana specifically the mucilage content of cell walls (Rautengarten et al. 2008). 
Gohir.A07G194500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G79430	APLWDY	Homeodomain-like superfamily protein	.
Gohir.A07G194600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G12650	none	Endomembrane protein 70 protein family	.
Gohir.A07G194800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G12780	none	Chaperone DnaJ-domain superfamily protein	.
Gohir.A07G195200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G48370	none	Thioesterase/thiol ester dehydrase-isomerase superfamily protein	.
Gohir.A07G195300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G43820	ATSAGT1GTSAGT1SGT1UGT74F2	UDP-glucosyltransferase 74F2	.
Gohir.A07G195400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G48380	BIR1	BAK1-interacting receptor-like kinase 1	.
Gohir.A07G195700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07520	ATGLR1.4GLR1.4	glutamate receptor 1.4	.
Gohir.A07G195800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G48400	ATGLR1.2GLR1.2	Glutamate receptor family protein	.
Gohir.A07G196300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G22400	LOX5	PLAT/LH2 domain-containing lipoxygenase family protein	.
Gohir.A07G196400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07470	none	Protein of unknown function DUF538	.
Gohir.A07G196600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G25410	none	Sodium Bile acid symporter family	.
Gohir.A08G189200	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G42450	none	alpha/beta-Hydrolases superfamily protein	.
Gohir.A08G189800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G24530	DMR6	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	.
Gohir.A08G189900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G23240	ATERF1ERF1	ethylene response factor 1	.
Gohir.A08G190700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28640	IAA11	indole-3-acetic acid inducible 11	.
Gohir.A08G191100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G18760	CHR8	chromatin remodeling 8	.
Gohir.A08G191700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28600	NPGR2	no pollen germination related 2	.
Gohir.A08G191800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G08850	none	Leucine-rich repeat receptor-like protein kinase family protein	.
Gohir.A08G192300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G20300	ALE2	Protein kinase superfamily protein	.
Gohir.A08G192400	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT5G43900	ATMYA2MYA2XI-2XI-6	myosin 2	.
Gohir.A08G192600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT4G28760	none	Protein of unknown function (DUF3741)	.
Gohir.A08G193900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G24715	none	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	.
Gohir.A08G194700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G34930	none	disease resistance family protein / LRR family protein	.
Gohir.A08G194900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G24870	none	Helicase/SANT-associated DNA binding protein	.
Gohir.A08G195300	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G25070	RIN4	RPM1 interacting protein 4	.
Gohir.A08G195400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G25110	AtFaTAFaTA	fatA acyl-ACP thioesterase	.
Gohir.A08G195500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G07220	none	SMAD/FHA domain-containing protein 	.
Gohir.A08G195900	FALSE	TRUE	TRUE	FALSE	FALSE	0	2	AT1G07890	APX1ATAPX01ATAPX1CS1MEE6	ascorbate peroxidase 1	.
Gohir.A08G196600	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G20770	AtEIN3EIN3	Ethylene insensitive 3 family protein	.
Gohir.A08G196800	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G27040	AGO4OCP11	Argonaute family protein	.
Gohir.A08G196900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT2G41060	none	RNA-binding (RRM/RBD/RNP motifs) family protein	.
Gohir.A08G197100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT5G21170	AKINBETA1	5\-AMP-activated protein kinase beta-2 subunit protein	.
Gohir.D12G157500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G34300	none	lectin protein kinase family protein	.
Gohir.D12G157900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G14750	SDS	Cyclin family protein	.
Gohir.D12G158100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G14810	none	semialdehyde dehydrogenase family protein	.
Gohir.D12G158400	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G10850	none	Leucine-rich repeat protein kinase family protein	.
Gohir.D12G158500	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G11920	none	glutaredoxin-related	.
Gohir.D12G158900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G19830	NTMC2T5.2NTMC2TYPE5.2	Calcium-dependent lipid-binding (CaLB domain) family protein	.
Gohir.D12G159300	FALSE	TRUE	FALSE	FALSE	FALSE	1	2	AT1G01380	ETC1	Homeodomain-like superfamily protein	ETC1 is involved in trichome and root hair patterning in Arabidopsis.
Gohir.D12G160700	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G26170	none	ARM repeat superfamily protein	.
Gohir.D12G160900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT3G57030	none	Calcium-dependent phosphotriesterase superfamily protein	.
Gohir.D12G161100	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G26190	none	Phosphoribulokinase / Uridine kinase family	.
Gohir.D12G161900	TRUE	TRUE	FALSE	FALSE	FALSE	0	2	AT1G68990	MGP3	male gametophyte defective 3	.
Gohir.A06G064100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G29010	AIM1	Enoyl-CoA hydratase/isomerase family	.
Gohir.A06G064300	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT4G28950	ARAC7ATRAC7ATROP9RAC7ROP9	RHO-related protein from plants 9	.
Gohir.A06G064500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G29100	none	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	.
Gohir.A06G066500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G19680	none	Leucine-rich repeat (LRR) family protein	.
Gohir.A06G066600	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT2G19950	GC1	golgin candidate 1	.
Gohir.A06G066700	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G35190	none	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	.
Gohir.A06G066900	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G26080	ABI1AtABI1	Protein phosphatase 2C family protein	.
Gohir.A06G067200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G19880	none	Nucleotide-diphospho-sugar transferases superfamily protein	.
Gohir.A06G068100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G56550	ATOXS3OXS3	oxidative stress 3	.
Gohir.A06G068200	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT5G56590	none	O-Glycosyl hydrolases family 17 protein	.
Gohir.A06G068300	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT2G19760	PFN1PRF1	profilin 1	fiber domestication a la ying
Gohir.A06G068400	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT4G29340	PRF4	profilin 4	fiber domestication a la ying
Gohir.A06G068700	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT5G56610	none	Phosphotyrosine protein phosphatases superfamily protein	.
Gohir.A06G069100	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT4G26270	PFK3	phosphofructokinase 3	.
Gohir.A06G069200	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT4G29210	GGT3GGT4	gamma-glutamyl transpeptidase 4	.
Gohir.A06G070300	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT5G56710	none	Ribosomal protein L31e family protein	.
Gohir.A06G070600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G19730	none	Ribosomal L28e protein family	.
Gohir.A06G071200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G56750	NDL1	N-MYC downregulated-like 1	.
Gohir.A06G072100	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT4G29680	none	Alkaline-phosphatase-like family protein	.
Gohir.A06G072700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G19520	ACG1ATMSI4FVEMSI4NFC04NFC4	Transducin family protein / WD-40 repeat family protein	.
Gohir.A06G072800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G17611	ATRBL14RBL14	RHOMBOID-like protein 14	.
Gohir.A06G072900	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G56900	none	CwfJ-like family protein / zinc finger (CCCH-type) family protein	.
Gohir.A06G073500	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G72880	none	Survival protein SurE-like phosphatase/nucleotidase	.
Gohir.A06G075000	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	AT1G72830	ATHAP2CHAP2CNF-YA3	nuclear factor Y subunit A3	.
Gohir.A07G175800	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT5G37600	ATGLN1;1ATGSR1GLN1;1GSR 1	glutamine synthase clone R1	.
Gohir.A07G176400	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G48480	RKL1	receptor-like kinase 1	.
Gohir.A07G176700	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G65820	none	microsomal glutathione s-transferase putative	.
Gohir.A07G177400	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT3G07970	QRT2	Pectin lyase-like superfamily protein	Required for pollen separation during normal development. In qrt mutants the outer walls of the four meiotic products of the pollen mother cell are fused and pollen grains are released in tetrads.May be required for cell type-specific pectin degradation.
Gohir.A07G178600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G15740	none	O-fucosyltransferase family protein	.
Gohir.A07G183400	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT2G30890	none	Cytochrome b561/ferric reductase transmembrane protein family	.
Gohir.A07G183800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G22270	none	Topoisomerase II-associated protein PAT1	.
Gohir.A07G190000	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G42080	ADL1ADL1AAG68DL1DRP1ARSW9	dynamin-like protein	Encodes a dynamin-like protein related to phragmoplastin. Mutations in this gene in combination with mutation in ADL1E result in defects in embryogenesis cell plate formation and trichome branching. Also controls vascular patterning in combination with VAN3 and GNOM. DRP2B and DRP1A participate together in clathrin-coated vesicle formation during endocytosis.
Gohir.A07G190100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G07810	none	RNA-binding (RRM/RBD/RNP motifs) family protein	.
Gohir.A07G190300	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G35735	none	Auxin-responsive family protein	plant growth; already in MS
Gohir.A07G190400	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G48130	none	Phototropic-responsive NPH3 family protein	Plant growth
Gohir.A07G190800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G05100	LHCB2LHCB2.1	photosystem II light harvesting complex gene 2.1	.
Gohir.A07G192300	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT4G12730	FLA2	FASCICLIN-like arabinogalactan 2	exhibit up-regulation in domesticated (versus wild) cottons (Yoo and Wendel 2014) and have Arabidopsis homologs that function in cell wall biosynthesis
Gohir.A07G193300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G04240	XERICO	RING/U-box superfamily protein	.
Gohir.A07G194000	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT4G17170	AT-RAB2ATRAB-B1BATRAB2AATRABB1CRAB-B1BRAB2ARABB1C	RAB GTPase homolog B1C	these genes influence the cell wall composition (both)
Gohir.A07G194100	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT5G48300	ADG1APS1	ADP glucose pyrophosphorylase  1	.
Gohir.A07G195500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G48385	none	FRIGIDA-like protein	.
Gohir.A07G196200	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT3G07480	none	2Fe-2S ferredoxin-like superfamily protein	.
Gohir.A07G196700	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT2G43060	IBH1	ILI1 binding bHLH 1	.
Gohir.A08G188800	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G30590	WRKY21	WRKY DNA-binding protein 21	.
Gohir.A08G189500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G10490	none	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	.
Gohir.A08G192500	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT4G28720	YUC8	Flavin-binding monooxygenase family protein	plant growth; already in MS
Gohir.A08G193200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT4G28820	none	HIT-type Zinc finger family protein	.
Gohir.A08G194200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G07090	none	PPPDE putative thiol peptidase family protein	.
Gohir.A08G194400	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	AT5G48800	none	Phototropic-responsive NPH3 family protein	Plant growth
Gohir.A08G194500	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G32720	ATCB5-BB5 4CB5-B	cytochrome B5 isoform B	.
Gohir.A08G195100	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G25030	none	RING/U-box superfamily protein	.
Gohir.A08G195600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G24590	ANAC091TIP	TCV-interacting protein	.
Gohir.A08G196700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G21105	none	Plant L-ascorbate oxidase	.
Gohir.A08G197300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT5G60580	none	RING/U-box superfamily protein	.
Gohir.D12G157000	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G01905	CYCJ18	cyclin J18	.
Gohir.D12G157300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G01830	AHK4ATCRE1CRE1WOLWOL1	CHASE domain containing histidine kinase protein	.
Gohir.D12G158200	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G10870	AGD4	ARF-GAP domain 4	.
Gohir.D12G158300	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT1G60670	none	Protein of unknown function (DUF3755)	.
Gohir.D12G158600	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G37790	none	NAD(P)-linked oxidoreductase superfamily protein	.
Gohir.D12G158700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G24255	none	RNA-directed DNA polymerase (reverse transcriptase)-related family protein	.
Gohir.D12G159700	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT2G05710	ACO3	aconitase 3	.
Gohir.D12G160200	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	AT1G05200	ATGLR3.4GLR3.4GLUR3	glutamate receptor 3.4	.
Gohir.D12G161400	FALSE	TRUE	FALSE	FALSE	FALSE	0	1	AT3G49780	ATPSK3 (FORMER SYMBOL)ATPSK4PSK4	phytosulfokine 4 precursor	.
Gohir.A06G063400	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT2G20120	COV1	Protein of unknown function (DUF502)	.
Gohir.A06G063600	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT3G16120	none	Dynein light chain type 1 family protein	.
Gohir.A06G064600	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT4G28830	none	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	.
Gohir.A06G064700	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT4G29060	emb2726	elongation factor Ts family protein	.
Gohir.A06G064900	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT4G28850	ATXTH26XTH26	xyloglucan endotransglucosylase/hydrolase 26	.
Gohir.A06G065100	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT4G28880	ckl3	casein kinase I-like 3	.
Gohir.A06G065600	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	AT4G28910	NINJA	novel interactor of JAZ	.
